video_id,conjugate,caption,distractor_caption,sim_positive,sim_negative,correct
24617858@N00_2817477962_49e5788312.mp4,before,dog shakes off water before the small black dog flees after a woman starts to splash water on it,the small black dog flees after a woman starts to splash water on it before dog shakes off water,0.44459447264671326,0.47241735458374023,False
27605119@N00_9109468739_8028855f70.mp4,before,someone's head is first seen as they walk by before the camera shakes,the camera shakes before someone's head is first seen as they walk by,0.19734525680541992,0.2175791710615158,False
24449744@N04_3594450980_b25d3d52eb.mp4,before,we first see the woman before girl looks at the camera,girl looks at the camera before we first see the woman,0.29022330045700073,0.2943059504032135,False
44925192@N00_5567085088_d618943a35.mp4,before,a person wearing a pink shirt is seen the first time before yellow shorts appear,yellow shorts appear before a person wearing a pink shirt is seen the first time,0.20255735516548157,0.2118309587240219,False
66579708@N00_5317374233_b8699e6a39.mp4,before,"a little girl in dark blue dress presented her art on the table, which was perfectly captured by the camera before camera zooms on girl in red shirt's face","camera zooms on girl in red shirt's face before a little girl in dark blue dress presented her art on the table, which was perfectly captured by the camera",0.45099711418151855,0.43110668659210205,True
65430553@N08_9109552121_6213eea64b.mp4,before,a jet appears to stay still and the camera zooms in before the camera zooms out on the plane,the camera zooms out on the plane before a jet appears to stay still and the camera zooms in,0.4820575714111328,0.43288204073905945,True
51167579@N06_9323446518_2b2dfea0fb.mp4,before,passengers rush towards stopping train on platform before train leaves platform,train leaves platform before passengers rush towards stopping train on platform,0.36789458990097046,0.41438785195350647,False
41357196@N00_3339248448_220f563419.mp4,before,dog on right sits before black dog hops up for the first time,black dog hops up for the first time before dog on right sits,0.4413117468357086,0.39866137504577637,True
58906525@N04_5472302964_e550392e1d.mp4,before,a woman shoots before camera suddenly twists around,camera suddenly twists around before a woman shoots,0.06905459612607956,0.0828821212053299,False
59431569@N02_8227464997_7f7f32870a.mp4,before,yellow road sign passes on right before we pass a big white sign on the left,we pass a big white sign on the left before yellow road sign passes on right,0.43339812755584717,0.3224031925201416,True
26292851@N04_6056204141_fac454e52f.mp4,after,the baby gorilla looks at the camera after the gorillas walk into view,the gorillas walk into view after the baby gorilla looks at the camera,0.5306185483932495,0.45052286982536316,True
19894250@N00_8425749412_9272eb8671.mp4,after,man in black walks out to towards the edge after camera pans to people,camera pans to people after man in black walks out to towards the edge,0.361669659614563,0.23290354013442993,True
44925192@N00_4701028239_cde49ae7ee.mp4,after,the baby in the blue suit is kicking their legs after camera pans left to show woman eating,camera pans left to show woman eating after the baby in the blue suit is kicking their legs,0.3292452096939087,0.2950274646282196,True
58027470@N00_3826173052_00f5cc4230.mp4,after,"baby drops head forwards, falling asleep but jolting up after baby looks toward the camera for the first time","baby looks toward the camera for the first time after baby drops head forwards, falling asleep but jolting up",0.3635982573032379,0.3502300977706909,True
55919472@N00_5651481910_7fb944ce83.mp4,before,person in white shirt walks past camera before we begin to look at the other people playing drums,we begin to look at the other people playing drums before person in white shirt walks past camera,0.296403169631958,0.3084111213684082,False
14284621@N06_5470914150_19929a8bc6.mp4,after,little girl in pink dress crawls around on grass after a young girl waves her arms while standing in a field,a young girl waves her arms while standing in a field after little girl in pink dress crawls around on grass,0.3571694791316986,0.4025546908378601,False
22144986@N00_5506248996_f47e2a8316.mp4,after,"the drone passes through the blue ring after the frame shows a red and yellow post, a blue hoop and then two posts","the frame shows a red and yellow post, a blue hoop and then two posts after the drone passes through the blue ring",0.31423935294151306,0.3357929587364197,False
50719589@N00_2659171411_346779be91.mp4,before,"a person lit in rade is shown, then the frame fades to black before two red circles appear","two red circles appear before a person lit in rade is shown, then the frame fades to black",0.40019503235816956,0.3911997079849243,True
14934133@N00_3716073314_7328e9ab1c.mp4,before,camera zooms in to stage before blue light flashes up from the stage for first time,blue light flashes up from the stage for first time before camera zooms in to stage,0.41392093896865845,0.46671026945114136,False
36933654@N00_5899711108_1cced33755.mp4,before,a man passes near the stage before the person wearing a hotdog costume begins to dance,the person wearing a hotdog costume begins to dance before a man passes near the stage,0.2635951042175293,0.3066261112689972,False
60274407@N00_2632304556_eb24a267d3.mp4,after,jostled camera is zooming in and out after when camera first zooms in,when camera first zooms in after jostled camera is zooming in and out,0.17504364252090454,0.17794284224510193,False
24409978@N00_4983538280_12f157040a.mp4,before,we view the first wave coming into shore before the wave reaches out of the frame,the wave reaches out of the frame before we view the first wave coming into shore,0.4818842113018036,0.46574246883392334,True
25133870@N00_5022167782_4ac2c11fb8.mp4,after,the camera moves right and a woman's face comes into view after waterfall in a forest,waterfall in a forest after the camera moves right and a woman's face comes into view,0.5417709946632385,0.39582645893096924,True
14284621@N06_6855148077_26c0c80d0a.mp4,before,a big blue sign comes into view before the car passes a blue sign,the car passes a blue sign before a big blue sign comes into view,0.28685489296913147,0.34968769550323486,False
19323926@N00_3186418457_a3df2335ed.mp4,after,baby grabs the blanket after baby bouncing and then falls down,baby bouncing and then falls down after baby grabs the blanket,0.5297576785087585,0.5135462284088135,True
31667813@N00_3159450613_4a463646e0.mp4,before,a mouse climbs in and out of a yellow wheel before hamster wheel moves fast for the first time,hamster wheel moves fast for the first time before a mouse climbs in and out of a yellow wheel,0.4221290349960327,0.5093035697937012,False
44925192@N00_4769565946_89942c579d.mp4,before,a hand creeps in from the right side for the first time before first time we see the baby laugh,first time we see the baby laugh before a hand creeps in from the right side for the first time,0.4023416042327881,0.45507270097732544,False
28970704@N05_6287161037_14d6a7091d.mp4,before,camera focuses on sign saying 'zombie disco disaster.' before the letters c and o flash behind a woman,the letters c and o flash behind a woman before camera focuses on sign saying 'zombie disco disaster.',0.4754320979118347,0.45306962728500366,True
55919472@N00_13899035754_08b8bcf021.mp4,before,the brown bar at the top disappears before the beam that was under the bell is no longer in view,the beam that was under the bell is no longer in view before the brown bar at the top disappears,0.2901497483253479,0.36485785245895386,False
11699242@N07_8287182854_f2b5013e68.mp4,after,first time person in santa hat walks through frame directly in front of camera after the white car passes by,the white car passes by after first time person in santa hat walks through frame directly in front of camera,0.45824965834617615,0.36351412534713745,True
26988100@N00_5000550633_c08bd38fa0.mp4,after,the woman flips the reins after first time we see the lady on the horse,first time we see the lady on the horse after the woman flips the reins,0.3772561550140381,0.3363804221153259,True
55437289@N00_8010348919_f61297cd14.mp4,before,the plane flies behind the trees before we see a google t-shirt,we see a google t-shirt before the plane flies behind the trees,0.4082668721675873,0.32892149686813354,True
60003305@N00_3269332505_ebae8bbc12.mp4,after,first time cat looks up at camera after the cat sits,the cat sits after first time cat looks up at camera,0.3988023102283478,0.41319674253463745,False
81358982@N00_4499750251_15cd6978f1.mp4,after,the cat rolls around on the ground after kitty looks for reassurance from a chair,kitty looks for reassurance from a chair after the cat rolls around on the ground,0.37744197249412537,0.42152440547943115,False
33439178@N00_12280528136_b1d8fa292c.mp4,after,the face of a woman in orange and green is visible for the first time after baby is clapping,baby is clapping after the face of a woman in orange and green is visible for the first time,0.34428510069847107,0.23773929476737976,True
66139643@N00_11658141126_f61155c380.mp4,after,the camera zooms out after a white car passes the painters,a white car passes the painters after the camera zooms out,0.43207690119743347,0.40611445903778076,True
58027470@N00_3260002829_d23bc94271.mp4,after,other side of scooter is first shown after man on scooter stops,man on scooter stops after other side of scooter is first shown,0.38619744777679443,0.3724902272224426,True
91499534@N00_4760052149_d8bdb81e05.mp4,after,man in red shirt on segway points toward camera after we see only two men on segway ride,we see only two men on segway ride after man in red shirt on segway points toward camera,0.3380200266838074,0.3193184733390808,True
26526176@N00_4020927720_7d41a0c121.mp4,after,the camera moves in and left and right after woman with her camera,woman with her camera after the camera moves in and left and right,0.17245309054851532,0.1869395673274994,False
24449744@N04_3594450980_b25d3d52eb.mp4,before,we first see the woman before girl looks at the camera,girl looks at the camera before we first see the woman,0.29022330045700073,0.2943059504032135,False
25654955@N03_5069939890_58c064dc97.mp4,before,man holds up a worm (or something that looks like it) before water bottle goes mid screen,water bottle goes mid screen before man holds up a worm (or something that looks like it),0.2868867814540863,0.2799603343009949,True
7345638@N06_4356199689_c5874ba20c.mp4,before,the boy turn his head then back before boy looks at camera briefly,boy looks at camera briefly before the boy turn his head then back,0.25534552335739136,0.21283024549484253,True
10287726@N02_3667079013_2d2f614d2f.mp4,before,a tank drive down a hill before the camera pans from the man's head,the camera pans from the man's head before a tank drive down a hill,0.4334142804145813,0.3014673590660095,True
12595974@N00_2897212675_f853c07025.mp4,before,contraption spins in circles for the first time before contraption falls off the table and man puts it back up,contraption falls off the table and man puts it back up before contraption spins in circles for the first time,0.5061833262443542,0.48572343587875366,True
14284621@N06_5470332531_5d84501584.mp4,before,the baby looks in the camera and waves her hands before baby is touching woman's face,baby is touching woman's face before the baby looks in the camera and waves her hands,0.49364715814590454,0.5154170989990234,False
26292851@N04_4499217540_88b1757450.mp4,before,camera starts to focus on the ipad before the hand moves the cord,the hand moves the cord before camera starts to focus on the ipad,0.3534925878047943,0.26401564478874207,True
51167579@N06_12136570356_73632e95c2.mp4,before,trolley train comes into view before camera begins first pan to the right,camera begins first pan to the right before trolley train comes into view,0.37015849351882935,0.2701549232006073,True
41249501@N06_3960493490_9628a3d374.mp4,before,a woman and a man walk past the cameraman before cameraman's feet are briefly shown,cameraman's feet are briefly shown before a woman and a man walk past the cameraman,0.18429705500602722,0.19501668214797974,False
32659844@N00_8380025954_6b73bb0c25.mp4,after,a person in red becomes visible after two men in white shirts with backpacks come briefly into view,two men in white shirts with backpacks come briefly into view after a person in red becomes visible,0.24314913153648376,0.31214192509651184,False
24409978@N00_5752721077_bea3173b89.mp4,before,the person in red temporarily leaves the view before the man spits fire into the air,the man spits fire into the air before the person in red temporarily leaves the view,0.25057774782180786,0.2045690417289734,True
25832003@N00_4333208497_40bce38caf.mp4,after,man fixes glasses while watching band march at nightime after camera pans to the right,camera pans to the right after man fixes glasses while watching band march at nightime,0.2044135332107544,0.1048351526260376,True
41357196@N00_3339248448_220f563419.mp4,before,dog on right sits before black dog jumps,black dog jumps before dog on right sits,0.4177402853965759,0.3833700716495514,True
91499534@N00_3453664884_1b38886e4a.mp4,before,people in a field are standing before the camera zooms in on the plane and the grass can no longer be seen,the camera zooms in on the plane and the grass can no longer be seen before people in a field are standing,0.32710278034210205,0.35890400409698486,False
50072196@N00_8494901801_2a59170218.mp4,after,The light begins to shine in the room after a man in dark clothing is addressing an audience of young people,a man in dark clothing is addressing an audience of young people after The light begins to shine in the room,0.31382638216018677,0.28283894062042236,True
51035693821@N01_3337300180_091590a63f.mp4,before,finger goes into nose before woman in brown shirt laughs and touches the back of her head,woman in brown shirt laughs and touches the back of her head before finger goes into nose,0.2933402955532074,0.26191267371177673,True
32659844@N00_8380025954_6b73bb0c25.mp4,before,a person in red becomes visible before the man in ren begins to clap,the man in ren begins to clap before a person in red becomes visible,0.31042444705963135,0.27340930700302124,True
31667813@N00_3159450613_4a463646e0.mp4,after,hamster wheel moves fast for the first time after mouse leaves wheel briefly,mouse leaves wheel briefly after hamster wheel moves fast for the first time,0.500020444393158,0.49005618691444397,True
32705331@N00_6543806297_b3e2c00cf6.mp4,before,the cat remains seated on the floor before cat tries to climb leg,cat tries to climb leg before the cat remains seated on the floor,0.37194719910621643,0.3471640944480896,True
36933654@N00_5899711108_1cced33755.mp4,before,a man passes near the stage before the person in the hot dog suit starts jumping,the person in the hot dog suit starts jumping before a man passes near the stage,0.18737635016441345,0.1922072470188141,False
7390466@N06_5596597491_f5b69c9c8f.mp4,before,Boy in glasses pulls first nacho from stack before boy in black eats the food,boy in black eats the food before Boy in glasses pulls first nacho from stack,0.3420174717903137,0.3921387791633606,False
67211380@N00_2420875735_ca183d5763.mp4,before,man faces the audience and speaks to them before the man in the pirate costume backs away,the man in the pirate costume backs away before man faces the audience and speaks to them,0.29161834716796875,0.2861419916152954,True
78332988@N00_4653002775_2be37d99aa.mp4,after,liquid sprays into the air after a hand holding a camera comes up from the bottom of the frame,a hand holding a camera comes up from the bottom of the frame after liquid sprays into the air,0.09100188314914703,0.21324697136878967,False
51727341@N00_4914111798_a713caf839.mp4,before,the man in the blue shirt is visible for the first time before the sunlight creeps into the shot,the sunlight creeps into the shot before the man in the blue shirt is visible for the first time,0.20167317986488342,0.16040122509002686,True
58027470@N00_2753576649_f54b4c2408.mp4,before,the boy only barely moves his thumb before boy rolls towards his back and you can see his belly button,boy rolls towards his back and you can see his belly button before the boy only barely moves his thumb,0.2877485752105713,0.2847980558872223,True
11699242@N07_8283285682_d1267bb1cc.mp4,after,the person in orange goes down to the ground after man in black kicks his leg,man in black kicks his leg after the person in orange goes down to the ground,0.29373034834861755,0.2239735722541809,True
67211380@N00_2420895475_8bd30b7db4.mp4,before,person puts umbrella in the air before the man finally lets go,the man finally lets go before person puts umbrella in the air,0.11313275247812271,0.09651349484920502,True
19323926@N00_6015769906_7c97b5250a.mp4,after,a little boy climbs the stairs to the ball pit after child throw's the ball into the game,child throw's the ball into the game after a little boy climbs the stairs to the ball pit,0.5241779685020447,0.5467085242271423,False
25832003@N00_4354162528_a4b649dbcb.mp4,after,one of the dancers is left behind and the runs to catch up after there is a camera flash,there is a camera flash after one of the dancers is left behind and the runs to catch up,0.4094572365283966,0.33703941106796265,True
47887101@N00_5226814313_d634da5400.mp4,after,the person in red walks out of the room after the boy in blue starts bouncing,the boy in blue starts bouncing after the person in red walks out of the room,0.3171994090080261,0.2227107286453247,True
12595974@N00_2399637177_50419d4a17.mp4,after,"girl throws and orange cone, and the dog runs towards it after woman walks up to dog and orange cone","woman walks up to dog and orange cone after girl throws and orange cone, and the dog runs towards it",0.4339519143104553,0.38727372884750366,True
21776013@N06_8604725930_f6f5314798.mp4,after,cartoons begin to dance to the their left after the title on screen appears and then disappears,the title on screen appears and then disappears after cartoons begin to dance to the their left,0.39164867997169495,0.4167206287384033,False
8485866@N03_3068835754_9c92816d46.mp4,after,cat leans in to smell camera after when the camera moves downwards a little bit in front of the cat,when the camera moves downwards a little bit in front of the cat after cat leans in to smell camera,0.3493593633174896,0.4090178608894348,False
72175114@N00_6989600056_961c06fd2d.mp4,before,two white balloons are visible before a red and blue sign comes into the picture,a red and blue sign comes into the picture before two white balloons are visible,0.3915279507637024,0.3863816559314728,True
91499534@N00_3821734475_6fb6f099d8.mp4,before,the blue stage changes color before the camera starts to zoom in,the camera starts to zoom in before the blue stage changes color,0.4635772109031677,0.39749860763549805,True
24409978@N00_5783819903_e6639fe5a7.mp4,before,first time orange hat can be seen before the person with the orange hat leaves the screen the first time,the person with the orange hat leaves the screen the first time before first time orange hat can be seen,0.21706920862197876,0.2225005030632019,False
44186100@N00_2590335345_15b6f8eb5f.mp4,before,child runs in front of camera before the music direction begins directing the music,the music direction begins directing the music before child runs in front of camera,0.19945676624774933,0.27741682529449463,False
41086995@N00_7450279020_06f7701526.mp4,before,man in blue climbs up as the other person lets go before person in blue reaches top of platform,person in blue reaches top of platform before man in blue climbs up as the other person lets go,0.3475918173789978,0.33529525995254517,True
11699242@N07_12026205986_ce1417f1c5.mp4,before,a person enters the screen before person wearing coat walks by,person wearing coat walks by before a person enters the screen,0.13646844029426575,0.1935783326625824,False
34971257@N00_7908108710_7b7dc7bde2.mp4,after,girl shakes her head after little girl points and covers face,little girl points and covers face after girl shakes her head,0.26338449120521545,0.24906490743160248,True
51167579@N06_12485522565_b701dbf4ee.mp4,before,people cross road behind bus before the bus passes the camera,the bus passes the camera before people cross road behind bus,0.381512314081192,0.4711056351661682,False
50072196@N00_3743027816_594d4185ca.mp4,before,person on skis goes past us before Fast Skier Passes Slow Skier on the Left,Fast Skier Passes Slow Skier on the Left before person on skis goes past us,0.43661874532699585,0.3804725408554077,True
21776013@N06_7430499768_ebc7c583b7.mp4,after,words flash onto the screen after the scene switches to indoors,the scene switches to indoors after words flash onto the screen,0.18813328444957733,0.18011905252933502,True
24617858@N00_2816551593_b319e15b06.mp4,before,woman blinks her eyes twice before woman starts walking,woman starts walking before woman blinks her eyes twice,0.32629767060279846,0.3417976498603821,False
8485866@N03_3355740001_6602b4fb04.mp4,before,"camera zooms in on cat before the cat looks to our left, then looks back at us","the cat looks to our left, then looks back at us before camera zooms in on cat",0.42187538743019104,0.43526169657707214,False
81365121@N00_4136819734_dcf7078be4.mp4,before,man sits back in his chair before man drinks beer after eating,man drinks beer after eating before man sits back in his chair,0.3544277250766754,0.41008248925209045,False
51167579@N06_9323446518_2b2dfea0fb.mp4,before,the train comes to a stop before train starts moving aain,train starts moving aain before the train comes to a stop,0.4138822555541992,0.37287044525146484,True
24409978@N00_5757090618_3ff0ff51c7.mp4,before,a car drives by a man wearing a blue shirt before we first see a silver van,we first see a silver van before a car drives by a man wearing a blue shirt,0.35495513677597046,0.3616260886192322,False
31667813@N00_3159450613_4a463646e0.mp4,after,hamster wheel moves fast for the first time after the mouse comes out of the yellow wheel before climbing back in,the mouse comes out of the yellow wheel before climbing back in after hamster wheel moves fast for the first time,0.4505009055137634,0.4953899681568146,False
